PERIODO,RUBRO,TIPO_PRESTACION,BARRIO,total
201401,SUGERENCIAS,QUEJA,VILLA SANTA RITA,1
201401,SUPERMERCADO / HIPERMERCADO,DENUNCIA,ALMAGRO,3
201401,SUPERMERCADO / HIPERMERCADO,DENUNCIA,BALVANERA,8
201401,SUPERMERCADO / HIPERMERCADO,DENUNCIA,BARRACAS,1
201401,SUPERMERCADO / HIPERMERCADO,DENUNCIA,BELGRANO,1
201401,SUPERMERCADO / HIPERMERCADO,DENUNCIA,BOEDO,3
201401,SUPERMERCADO / HIPERMERCADO,DENUNCIA,CABALLITO,11
201401,SUPERMERCADO / HIPERMERCADO,DENUNCIA,COLEGIALES,1
201401,SUPERMERCADO / HIPERMERCADO,DENUNCIA,CONSTITUCION,2
201401,SUPERMERCADO / HIPERMERCADO,DENUNCIA,FLORES,9
201401,SUPERMERCADO / HIPERMERCADO,DENUNCIA,FLORESTA,3
201401,SUPERMERCADO / HIPERMERCADO,DENUNCIA,LINIERS,2
201401,SUPERMERCADO / HIPERMERCADO,DENUNCIA,MONSERRAT,1
201401,SUPERMERCADO / HIPERMERCADO,DENUNCIA,MONTE CASTRO,3
201401,SUPERMERCADO / HIPERMERCADO,DENUNCIA,NUEVA POMPEYA,6
201401,SUPERMERCADO / HIPERMERCADO,DENUNCIA,NUÑEZ,2
201401,SUPERMERCADO / HIPERMERCADO,DENUNCIA,PALERMO,13
201401,SUPERMERCADO / HIPERMERCADO,DENUNCIA,PARQUE AVELLANEDA,2
201401,SUPERMERCADO / HIPERMERCADO,DENUNCIA,PARQUE CHACABUCO,3
201401,SUPERMERCADO / HIPERMERCADO,DENUNCIA,PARQUE PATRICIOS,2
201401,SUPERMERCADO / HIPERMERCADO,DENUNCIA,PUERTO MADERO,1
201401,SUPERMERCADO / HIPERMERCADO,DENUNCIA,RECOLETA,15
201401,SUPERMERCADO / HIPERMERCADO,DENUNCIA,RETIRO,4
201401,SUPERMERCADO / HIPERMERCADO,DENUNCIA,SAAVEDRA,3
201401,SUPERMERCADO / HIPERMERCADO,DENUNCIA,SAN CRISTOBAL,4
201401,SUPERMERCADO / HIPERMERCADO,DENUNCIA,SAN NICOLAS,1
201401,SUPERMERCADO / HIPERMERCADO,DENUNCIA,VELEZ SARSFIELD,3
201401,SUPERMERCADO / HIPERMERCADO,DENUNCIA,VERSALLES,1
201401,SUPERMERCADO / HIPERMERCADO,DENUNCIA,VILLA CRESPO,5
201401,SUPERMERCADO / HIPERMERCADO,DENUNCIA,VILLA DEL PARQUE,2
201401,SUPERMERCADO / HIPERMERCADO,DENUNCIA,VILLA DEVOTO,3
201401,SUPERMERCADO / HIPERMERCADO,DENUNCIA,VILLA GRAL. MITRE,3
201401,SUPERMERCADO / HIPERMERCADO,DENUNCIA,VILLA LUGANO,2
201401,SUPERMERCADO / HIPERMERCADO,DENUNCIA,VILLA LURO,2
201401,SUPERMERCADO / HIPERMERCADO,DENUNCIA,VILLA ORTUZAR,1
201401,SUPERMERCADO / HIPERMERCADO,DENUNCIA,VILLA PUEYRREDON,2
201401,SUPERMERCADO / HIPERMERCADO,DENUNCIA,VILLA RIACHUELO,1
201401,SUPERMERCADO / HIPERMERCADO,DENUNCIA,VILLA SANTA RITA,2
201401,SUPERMERCADO / HIPERMERCADO,DENUNCIA,VILLA URQUIZA,1
201401,TALLER DE CHAPA Y PINTURA,DENUNCIA,ALMAGRO,1
201401,TALLER DE CHAPA Y PINTURA,DENUNCIA,MONTE CASTRO,1
201401,TALLER DE CHAPA Y PINTURA,DENUNCIA,PALERMO,1
201401,TALLER DE CHAPA Y PINTURA,DENUNCIA,VILLA LURO,1
201401,TALLER MECANICO,DENUNCIA,BALVANERA,1
201401,TALLER MECANICO,DENUNCIA,BOCA,1
201401,TALLER MECANICO,DENUNCIA,BOEDO,2
201401,TALLER MECANICO,DENUNCIA,FLORES,1
201401,TALLER MECANICO,DENUNCIA,LINIERS,1
201401,TALLER MECANICO,DENUNCIA,NUÑEZ,1
201401,TALLER MECANICO,DENUNCIA,PARQUE AVELLANEDA,1
201401,TALLER MECANICO,DENUNCIA,VILLA DEVOTO,1
201401,TALLER MECANICO,DENUNCIA,VILLA GRAL. MITRE,1
201401,TALLER MECANICO,DENUNCIA,VILLA LUGANO,1
201401,TALLER MECANICO,DENUNCIA,VILLA LURO,1
201401,TALLER MECANICO,DENUNCIA,VILLA RIACHUELO,2
201401,TALLER MECANICO / GOMERIA,DENUNCIA,COGHLAN,1
201401,TALLER MECANICO / GOMERIA,DENUNCIA,CONSTITUCION,1
201401,TALLER MECANICO / GOMERIA,DENUNCIA,FLORES,4
201401,TALLER MECANICO / GOMERIA,DENUNCIA,PALERMO,1
201401,TALLER MECANICO / GOMERIA,DENUNCIA,VILLA DEVOTO,1
201401,TALLER MECANICO / GOMERIA,DENUNCIA,VILLA GRAL. MITRE,2
201401,TALLER MECANICO / GOMERIA,DENUNCIA,VILLA PUEYRREDON,1
201401,TALLER TEXTIL / DE COSTURA,DENUNCIA,CABALLITO,1
201401,TALLER TEXTIL / DE COSTURA,DENUNCIA,FLORES,3
201401,TALLER TEXTIL / DE COSTURA,DENUNCIA,FLORESTA,2
201401,TALLER TEXTIL / DE COSTURA,DENUNCIA,MATADEROS,3
201401,TALLER TEXTIL / DE COSTURA,DENUNCIA,MONSERRAT,2
201401,TALLER TEXTIL / DE COSTURA,DENUNCIA,MONTE CASTRO,1
201401,TALLER TEXTIL / DE COSTURA,DENUNCIA,PARQUE PATRICIOS,1
201401,TALLER TEXTIL / DE COSTURA,DENUNCIA,VILLA LUGANO,1
201401,TALLER TEXTIL / DE COSTURA,DENUNCIA,VILLA RIACHUELO,1
201401,TAPICERIA / TALLER DE CALZA,DENUNCIA,PARQUE AVELLANEDA,1
201401,TARJETA MAYOR,QUEJA,LINIERS,1
201401,TAXI,DENUNCIA,ALMAGRO,1
201401,TAXI,DENUNCIA,BOCA,1
201401,TAXI,DENUNCIA,PALERMO,1
201401,TAXI,DENUNCIA,RETIRO,2
201401,TAXI,DENUNCIA,SAN NICOLAS,1
201401,TAXI,DENUNCIA,VILLA URQUIZA,2
201401,TEATRO / AUDITORIO,DENUNCIA,BALVANERA,1
201401,TERMINAL DE ESTACIONAMIENTO,DENUNCIA,BALVANERA,1
201401,TERMINAL DE ESTACIONAMIENTO,DENUNCIA,BOEDO,1
201401,TERMINAL DE ESTACIONAMIENTO,DENUNCIA,CABALLITO,1
201401,TINTORERIA / LAVANDERIA,DENUNCIA,LINIERS,1
201401,TINTORERIA / LAVANDERIA,DENUNCIA,VILLA DEL PARQUE,1
201401,TINTORERIA / LAVANDERIA,DENUNCIA,VILLA LUGANO,1
201401,TINTORERIA / LAVANDERIA,RECLAMO,CABALLITO,1
201401,TRANSPORTE ESCOLAR,DENUNCIA,BOEDO,1
201401,TRANSPORTE ESCOLAR,DENUNCIA,COLEGIALES,1
201401,TRANSPORTE ESCOLAR,DENUNCIA,FLORESTA,1
201401,TRANSPORTE Y TRANSITO,QUEJA,ALMAGRO,1
201401,TRANSPORTE Y TRANSITO,QUEJA,BALVANERA,10
201401,TRANSPORTE Y TRANSITO,QUEJA,BARRACAS,1
201401,TRANSPORTE Y TRANSITO,QUEJA,BELGRANO,1
201401,TRANSPORTE Y TRANSITO,QUEJA,BOCA,1
201401,TRANSPORTE Y TRANSITO,QUEJA,BOEDO,1
201401,TRANSPORTE Y TRANSITO,QUEJA,CABALLITO,3
201401,TRANSPORTE Y TRANSITO,QUEJA,CHACARITA,1
201401,TRANSPORTE Y TRANSITO,QUEJA,COGHLAN,1
201401,TRANSPORTE Y TRANSITO,QUEJA,COLEGIALES,2
201401,TRANSPORTE Y TRANSITO,QUEJA,FLORES,1
201401,TRANSPORTE Y TRANSITO,QUEJA,MONSERRAT,2
201401,TRANSPORTE Y TRANSITO,QUEJA,MONTE CASTRO,1
201401,TRANSPORTE Y TRANSITO,QUEJA,NUEVA POMPEYA,2
201401,TRANSPORTE Y TRANSITO,QUEJA,PALERMO,14
201401,TRANSPORTE Y TRANSITO,QUEJA,PARQUE AVELLANEDA,1
201401,TRANSPORTE Y TRANSITO,QUEJA,PARQUE CHAS,2
201401,TRANSPORTE Y TRANSITO,QUEJA,RECOLETA,4
201401,TRANSPORTE Y TRANSITO,QUEJA,SAN CRISTOBAL,3
201401,TRANSPORTE Y TRANSITO,QUEJA,SAN NICOLAS,6
201401,TRANSPORTE Y TRANSITO,QUEJA,VILLA CRESPO,2
201401,TRANSPORTE Y TRANSITO,QUEJA,VILLA DEVOTO,1
201401,TRANSPORTE Y TRANSITO,QUEJA,VILLA ORTUZAR,1
201401,TRANSPORTE Y TRANSITO,QUEJA,VILLA URQUIZA,2
201401,TRANSPORTE Y TRANSITO,RECLAMO,AGRONOMIA,9
201401,TRANSPORTE Y TRANSITO,RECLAMO,ALMAGRO,83
201401,TRANSPORTE Y TRANSITO,RECLAMO,BALVANERA,40
201401,TRANSPORTE Y TRANSITO,RECLAMO,BARRACAS,43
201401,TRANSPORTE Y TRANSITO,RECLAMO,BELGRANO,57
201401,TRANSPORTE Y TRANSITO,RECLAMO,BOCA,28
201401,TRANSPORTE Y TRANSITO,RECLAMO,BOEDO,24
201401,TRANSPORTE Y TRANSITO,RECLAMO,CABALLITO,123
201401,TRANSPORTE Y TRANSITO,RECLAMO,CHACARITA,25
201401,TRANSPORTE Y TRANSITO,RECLAMO,COGHLAN,22
201401,TRANSPORTE Y TRANSITO,RECLAMO,COLEGIALES,33
201401,TRANSPORTE Y TRANSITO,RECLAMO,CONSTITUCION,22
201401,TRANSPORTE Y TRANSITO,RECLAMO,FLORES,77
201401,TRANSPORTE Y TRANSITO,RECLAMO,FLORESTA,30
201401,TRANSPORTE Y TRANSITO,RECLAMO,LINIERS,30
201401,TRANSPORTE Y TRANSITO,RECLAMO,MATADEROS,53
201401,TRANSPORTE Y TRANSITO,RECLAMO,MONSERRAT,15
201401,TRANSPORTE Y TRANSITO,RECLAMO,MONTE CASTRO,24
201401,TRANSPORTE Y TRANSITO,RECLAMO,NUEVA POMPEYA,33
201401,TRANSPORTE Y TRANSITO,RECLAMO,NUÑEZ,29
201401,TRANSPORTE Y TRANSITO,RECLAMO,PALERMO,127
201401,TRANSPORTE Y TRANSITO,RECLAMO,PARQUE AVELLANEDA,26
201401,TRANSPORTE Y TRANSITO,RECLAMO,PARQUE CHACABUCO,45
201401,TRANSPORTE Y TRANSITO,RECLAMO,PARQUE CHAS,14
201401,TRANSPORTE Y TRANSITO,RECLAMO,PARQUE PATRICIOS,34
201401,TRANSPORTE Y TRANSITO,RECLAMO,PATERNAL,15
201401,TRANSPORTE Y TRANSITO,RECLAMO,PUERTO MADERO,2
201401,TRANSPORTE Y TRANSITO,RECLAMO,RECOLETA,36
201401,TRANSPORTE Y TRANSITO,RECLAMO,RETIRO,16
201401,TRANSPORTE Y TRANSITO,RECLAMO,SAAVEDRA,45
201401,TRANSPORTE Y TRANSITO,RECLAMO,SAN CRISTOBAL,30
201401,TRANSPORTE Y TRANSITO,RECLAMO,SAN NICOLAS,13
201401,TRANSPORTE Y TRANSITO,RECLAMO,SAN TELMO,8
201401,TRANSPORTE Y TRANSITO,RECLAMO,VELEZ SARSFIELD,30
201401,TRANSPORTE Y TRANSITO,RECLAMO,VERSALLES,10
201401,TRANSPORTE Y TRANSITO,RECLAMO,VILLA CRESPO,70
201401,TRANSPORTE Y TRANSITO,RECLAMO,VILLA DEL PARQUE,37
201401,TRANSPORTE Y TRANSITO,RECLAMO,VILLA DEVOTO,50
201401,TRANSPORTE Y TRANSITO,RECLAMO,VILLA GRAL. MITRE,42
201401,TRANSPORTE Y TRANSITO,RECLAMO,VILLA LUGANO,22
201401,TRANSPORTE Y TRANSITO,RECLAMO,VILLA LURO,19
201401,TRANSPORTE Y TRANSITO,RECLAMO,VILLA ORTUZAR,19
201401,TRANSPORTE Y TRANSITO,RECLAMO,VILLA PUEYRREDON,30
201401,TRANSPORTE Y TRANSITO,RECLAMO,VILLA REAL,11
201401,TRANSPORTE Y TRANSITO,RECLAMO,VILLA RIACHUELO,8
201401,TRANSPORTE Y TRANSITO,RECLAMO,VILLA SANTA RITA,38
201401,TRANSPORTE Y TRANSITO,RECLAMO,VILLA SOLDATI,12
201401,TRANSPORTE Y TRANSITO,RECLAMO,VILLA URQUIZA,57
201401,TRANSPORTE Y TRANSITO,SOLICITUD,ALMAGRO,8
201401,TRANSPORTE Y TRANSITO,SOLICITUD,BALVANERA,3
201401,TRANSPORTE Y TRANSITO,SOLICITUD,BARRACAS,8
201401,TRANSPORTE Y TRANSITO,SOLICITUD,BELGRANO,16
201401,TRANSPORTE Y TRANSITO,SOLICITUD,BOCA,4
201401,TRANSPORTE Y TRANSITO,SOLICITUD,CABALLITO,16
201401,TRANSPORTE Y TRANSITO,SOLICITUD,CHACARITA,5
201401,TRANSPORTE Y TRANSITO,SOLICITUD,COGHLAN,3
201401,TRANSPORTE Y TRANSITO,SOLICITUD,COLEGIALES,5
201401,TRANSPORTE Y TRANSITO,SOLICITUD,CONSTITUCION,4
201401,TRANSPORTE Y TRANSITO,SOLICITUD,FLORES,14
201401,TRANSPORTE Y TRANSITO,SOLICITUD,FLORESTA,5
201401,TRANSPORTE Y TRANSITO,SOLICITUD,LINIERS,7
201401,TRANSPORTE Y TRANSITO,SOLICITUD,MATADEROS,6
201401,TRANSPORTE Y TRANSITO,SOLICITUD,MONSERRAT,4
201401,TRANSPORTE Y TRANSITO,SOLICITUD,MONTE CASTRO,2
201401,TRANSPORTE Y TRANSITO,SOLICITUD,NUEVA POMPEYA,2
201401,TRANSPORTE Y TRANSITO,SOLICITUD,NUÑEZ,6
201401,TRANSPORTE Y TRANSITO,SOLICITUD,PALERMO,12
201401,TRANSPORTE Y TRANSITO,SOLICITUD,PARQUE AVELLANEDA,5
201401,TRANSPORTE Y TRANSITO,SOLICITUD,PARQUE CHACABUCO,9
201401,TRANSPORTE Y TRANSITO,SOLICITUD,PARQUE CHAS,2
201401,TRANSPORTE Y TRANSITO,SOLICITUD,PARQUE PATRICIOS,1
201401,TRANSPORTE Y TRANSITO,SOLICITUD,PATERNAL,3
201401,TRANSPORTE Y TRANSITO,SOLICITUD,PUERTO MADERO,1
201401,TRANSPORTE Y TRANSITO,SOLICITUD,RECOLETA,7
201401,TRANSPORTE Y TRANSITO,SOLICITUD,RETIRO,4
201401,TRANSPORTE Y TRANSITO,SOLICITUD,SAAVEDRA,2
201401,TRANSPORTE Y TRANSITO,SOLICITUD,SAN CRISTOBAL,1
201401,TRANSPORTE Y TRANSITO,SOLICITUD,SAN NICOLAS,5
201401,TRANSPORTE Y TRANSITO,SOLICITUD,SAN TELMO,4
201401,TRANSPORTE Y TRANSITO,SOLICITUD,VELEZ SARSFIELD,9
201401,TRANSPORTE Y TRANSITO,SOLICITUD,VILLA CRESPO,11
201401,TRANSPORTE Y TRANSITO,SOLICITUD,VILLA DEL PARQUE,5
201401,TRANSPORTE Y TRANSITO,SOLICITUD,VILLA DEVOTO,12
201401,TRANSPORTE Y TRANSITO,SOLICITUD,VILLA GRAL. MITRE,3
201401,TRANSPORTE Y TRANSITO,SOLICITUD,VILLA LUGANO,8
201401,TRANSPORTE Y TRANSITO,SOLICITUD,VILLA LURO,1
201401,TRANSPORTE Y TRANSITO,SOLICITUD,VILLA ORTUZAR,2
201401,TRANSPORTE Y TRANSITO,SOLICITUD,VILLA PUEYRREDON,7
201401,TRANSPORTE Y TRANSITO,SOLICITUD,VILLA SANTA RITA,1
201401,TRANSPORTE Y TRANSITO,SOLICITUD,VILLA SOLDATI,2
201401,TRANSPORTE Y TRANSITO,SOLICITUD,VILLA URQUIZA,15
201401,TRANSPORTE Y TRANSITO,TRAMITE,SAN NICOLAS,5880
201401,TRATO Y FELICITACIONES,QUEJA,ALMAGRO,1
201401,TRATO Y FELICITACIONES,QUEJA,FLORES,2
201401,TRATO Y FELICITACIONES,QUEJA,PALERMO,2
201401,TRATO Y FELICITACIONES,QUEJA,RETIRO,1
201401,TRATO Y FELICITACIONES,QUEJA,SAN NICOLAS,1
201401,VENTA AMBULANTE DE COMESTIB,DENUNCIA,ALMAGRO,1
201401,VENTA AMBULANTE DE COMESTIB,DENUNCIA,BALVANERA,2
201401,VENTA AMBULANTE DE COMESTIB,DENUNCIA,BELGRANO,1
201401,VENTA AMBULANTE DE COMESTIB,DENUNCIA,CABALLITO,1
201401,VENTA AMBULANTE DE COMESTIB,DENUNCIA,CONSTITUCION,1
201401,VENTA AMBULANTE DE COMESTIB,DENUNCIA,FLORES,1
201401,VENTA AMBULANTE DE COMESTIB,DENUNCIA,RETIRO,1
201401,VENTA AMBULANTE DE COMESTIB,DENUNCIA,SAN NICOLAS,1
201401,VENTA AMBULANTE DE COMESTIB,DENUNCIA,SAN TELMO,1
201401,VENTA AMBULANTE DE COMESTIB,DENUNCIA,VILLA SOLDATI,1
201401,VENTA MATERIALES PARA LA CO,DENUNCIA,ALMAGRO,1
201401,VENTA MATERIALES PARA LA CO,DENUNCIA,VILLA SANTA RITA,1
201401,VERDULERIA / FRUTERIA,DENUNCIA,ALMAGRO,3
201401,VERDULERIA / FRUTERIA,DENUNCIA,BALVANERA,3
201401,VERDULERIA / FRUTERIA,DENUNCIA,BARRACAS,1
201401,VERDULERIA / FRUTERIA,DENUNCIA,CABALLITO,1
201401,VERDULERIA / FRUTERIA,DENUNCIA,FLORES,1
201401,VERDULERIA / FRUTERIA,DENUNCIA,FLORESTA,1
201401,VERDULERIA / FRUTERIA,DENUNCIA,LINIERS,1
201401,VERDULERIA / FRUTERIA,DENUNCIA,PALERMO,1
201401,VERDULERIA / FRUTERIA,DENUNCIA,PARQUE CHACABUCO,1
201401,VERDULERIA / FRUTERIA,DENUNCIA,SAN CRISTOBAL,1
201401,VERDULERIA / FRUTERIA,DENUNCIA,VILLA GRAL. MITRE,1
201401,VEREDAS,RECLAMO,AGRONOMIA,5
201401,VEREDAS,RECLAMO,ALMAGRO,20
201401,VEREDAS,RECLAMO,BALVANERA,14
201401,VEREDAS,RECLAMO,BARRACAS,12
201401,VEREDAS,RECLAMO,BELGRANO,13
201401,VEREDAS,RECLAMO,BOCA,13
201401,VEREDAS,RECLAMO,BOEDO,10
201401,VEREDAS,RECLAMO,CABALLITO,23
201401,VEREDAS,RECLAMO,CHACARITA,7
201401,VEREDAS,RECLAMO,COGHLAN,2
201401,VEREDAS,RECLAMO,COLEGIALES,4
201401,VEREDAS,RECLAMO,CONSTITUCION,14
201401,VEREDAS,RECLAMO,FLORES,31
201401,VEREDAS,RECLAMO,FLORESTA,12
201401,VEREDAS,RECLAMO,LINIERS,9
201401,VEREDAS,RECLAMO,MATADEROS,22
201401,VEREDAS,RECLAMO,MONSERRAT,12
201401,VEREDAS,RECLAMO,MONTE CASTRO,18
201401,VEREDAS,RECLAMO,NUEVA POMPEYA,13
201401,VEREDAS,RECLAMO,NUÑEZ,2
201401,VEREDAS,RECLAMO,PALERMO,27
201401,VEREDAS,RECLAMO,PARQUE AVELLANEDA,8
201401,VEREDAS,RECLAMO,PARQUE CHACABUCO,14
201401,VEREDAS,RECLAMO,PARQUE CHAS,7
201401,VEREDAS,RECLAMO,PARQUE PATRICIOS,8
201401,VEREDAS,RECLAMO,PATERNAL,12
201401,VEREDAS,RECLAMO,RECOLETA,17
201401,VEREDAS,RECLAMO,RETIRO,7
201401,VEREDAS,RECLAMO,SAAVEDRA,14
201401,VEREDAS,RECLAMO,SAN CRISTOBAL,16
201401,VEREDAS,RECLAMO,SAN NICOLAS,13
201401,VEREDAS,RECLAMO,SAN TELMO,7
201401,VEREDAS,RECLAMO,VELEZ SARSFIELD,11
201401,VEREDAS,RECLAMO,VERSALLES,5
201401,VEREDAS,RECLAMO,VILLA CRESPO,19
201401,VEREDAS,RECLAMO,VILLA DEL PARQUE,9
201401,VEREDAS,RECLAMO,VILLA DEVOTO,15
201401,VEREDAS,RECLAMO,VILLA GRAL. MITRE,11
201401,VEREDAS,RECLAMO,VILLA LUGANO,9
201401,VEREDAS,RECLAMO,VILLA LURO,15
201401,VEREDAS,RECLAMO,VILLA ORTUZAR,3
201401,VEREDAS,RECLAMO,VILLA PUEYRREDON,12
201401,VEREDAS,RECLAMO,VILLA REAL,1
201401,VEREDAS,RECLAMO,VILLA RIACHUELO,4
201401,VEREDAS,RECLAMO,VILLA SANTA RITA,13
201401,VEREDAS,RECLAMO,VILLA SOLDATI,4
201401,VEREDAS,RECLAMO,VILLA URQUIZA,33
201401,VEREDAS,SOLICITUD,BELGRANO,1
201401,VEREDAS,SOLICITUD,BOCA,2
201401,VEREDAS,SOLICITUD,CONSTITUCION,1
201401,VEREDAS,SOLICITUD,MATADEROS,1
201401,VEREDAS,SOLICITUD,PALERMO,2
201401,VEREDAS,SOLICITUD,PARQUE AVELLANEDA,2
201401,VEREDAS,SOLICITUD,SAAVEDRA,1
201401,VEREDAS,SOLICITUD,SAN CRISTOBAL,1
201401,VEREDAS,SOLICITUD,VILLA DEL PARQUE,1
201401,VEREDAS,SOLICITUD,VILLA URQUIZA,2
201401,VETERINARIA / PENSIONADO PA,DENUNCIA,ALMAGRO,1
201401,VETERINARIA / PENSIONADO PA,DENUNCIA,PALERMO,2
201401,VETERINARIA / PENSIONADO PA,DENUNCIA,PARQUE CHACABUCO,1
201401,VETERINARIA / PENSIONADO PA,RECLAMO,BELGRANO,1
201401,VETERINARIA / PENSIONADO PA,RECLAMO,NUÑEZ,1
201401,VIDEO-DVD CLUB,DENUNCIA,PALERMO,1
201401,VILLA,RECLAMO,BALVANERA,1
201401,VILLA,RECLAMO,BARRACAS,69
201401,VILLA,RECLAMO,BOCA,3
201401,VILLA,RECLAMO,CHACARITA,3
201401,VILLA,RECLAMO,FLORES,1
201401,VILLA,RECLAMO,MONSERRAT,1
201401,VILLA,RECLAMO,NUEVA POMPEYA,1
201401,VILLA,RECLAMO,PARQUE AVELLANEDA,12
201401,VILLA,RECLAMO,PARQUE PATRICIOS,10
201401,VILLA,RECLAMO,RETIRO,231
201401,VILLA,RECLAMO,VILLA LUGANO,206
201401,VILLA,RECLAMO,VILLA RIACHUELO,1
201401,VILLA,RECLAMO,VILLA SANTA RITA,1
201401,VILLA,RECLAMO,VILLA SOLDATI,141
201401,VIVERO,DENUNCIA,COGHLAN,1
201401,VIVERO,DENUNCIA,VILLA URQUIZA,1
201402,ACCESOS,RECLAMO,BELGRANO,1
201402,ACCESOS,RECLAMO,MONSERRAT,1
201402,ACCESOS,RECLAMO,PALERMO,8
201402,ACCESOS,RECLAMO,PARQUE CHAS,1
201402,ACCESOS,RECLAMO,SAN NICOLAS,1
201402,ACCESOS,RECLAMO,VILLA CRESPO,1
201402,ACCESOS,RECLAMO,VILLA DEL PARQUE,1
201402,ACCESOS,RECLAMO,VILLA ORTUZAR,2
201402,ACCESOS,RECLAMO,VILLA URQUIZA,1
201402,ACERAS,RECLAMO,AGRONOMIA,2
201402,ACERAS,RECLAMO,ALMAGRO,49
201402,ACERAS,RECLAMO,BALVANERA,27
201402,ACERAS,RECLAMO,BARRACAS,38
201402,ACERAS,RECLAMO,BELGRANO,41
201402,ACERAS,RECLAMO,BOCA,16
201402,ACERAS,RECLAMO,BOEDO,23
201402,ACERAS,RECLAMO,CABALLITO,76
201402,ACERAS,RECLAMO,CHACARITA,15
201402,ACERAS,RECLAMO,COGHLAN,13
201402,ACERAS,RECLAMO,COLEGIALES,20
201402,ACERAS,RECLAMO,CONSTITUCION,5
201402,ACERAS,RECLAMO,ERRORNOHAYRESULTA,1
201402,ACERAS,RECLAMO,FLORES,74
201402,ACERAS,RECLAMO,FLORESTA,21
201402,ACERAS,RECLAMO,LINIERS,28
201402,ACERAS,RECLAMO,MATADEROS,72
201402,ACERAS,RECLAMO,MONSERRAT,13
201402,ACERAS,RECLAMO,MONTE CASTRO,19
201402,ACERAS,RECLAMO,NUEVA POMPEYA,34
201402,ACERAS,RECLAMO,NUÑEZ,18
201402,ACERAS,RECLAMO,PALERMO,111
201402,ACERAS,RECLAMO,PARQUE AVELLANEDA,31
201402,ACERAS,RECLAMO,PARQUE CHACABUCO,28
201402,ACERAS,RECLAMO,PARQUE CHAS,14
201402,ACERAS,RECLAMO,PARQUE PATRICIOS,10
201402,ACERAS,RECLAMO,PATERNAL,6
201402,ACERAS,RECLAMO,PUERTO MADERO,2
201402,ACERAS,RECLAMO,RECOLETA,40
201402,ACERAS,RECLAMO,RETIRO,6
201402,ACERAS,RECLAMO,SAAVEDRA,29
201402,ACERAS,RECLAMO,SAN CRISTOBAL,12
201402,ACERAS,RECLAMO,SAN NICOLAS,24
201402,ACERAS,RECLAMO,SAN TELMO,11
201402,ACERAS,RECLAMO,VELEZ SARSFIELD,24
201402,ACERAS,RECLAMO,VERSALLES,11
201402,ACERAS,RECLAMO,VILLA CRESPO,42
201402,ACERAS,RECLAMO,VILLA DEL PARQUE,47
201402,ACERAS,RECLAMO,VILLA DEVOTO,60
201402,ACERAS,RECLAMO,VILLA GRAL. MITRE,22
201402,ACERAS,RECLAMO,VILLA LUGANO,30
201402,ACERAS,RECLAMO,VILLA LURO,27
201402,ACERAS,RECLAMO,VILLA ORTUZAR,19
201402,ACERAS,RECLAMO,VILLA PUEYRREDON,31
201402,ACERAS,RECLAMO,VILLA REAL,18
201402,ACERAS,RECLAMO,VILLA RIACHUELO,15
201402,ACERAS,RECLAMO,VILLA SANTA RITA,27
201402,ACERAS,RECLAMO,VILLA SOLDATI,8
201402,ACERAS,RECLAMO,VILLA URQUIZA,64
201402,ACERAS,SOLICITUD,AGRONOMIA,1
201402,ACERAS,SOLICITUD,BARRACAS,1
201402,ACERAS,SOLICITUD,BELGRANO,2
201402,ACERAS,SOLICITUD,CABALLITO,2
201402,ACERAS,SOLICITUD,COGHLAN,1
201402,ACERAS,SOLICITUD,FLORES,2
201402,ACERAS,SOLICITUD,LINIERS,1
201402,ACERAS,SOLICITUD,MATADEROS,1
201402,ACERAS,SOLICITUD,NUÑEZ,1
201402,ACERAS,SOLICITUD,PALERMO,1
201402,ACERAS,SOLICITUD,VERSALLES,1
201402,ACERAS,SOLICITUD,VILLA DEL PARQUE,1
201402,ACERAS,SOLICITUD,VILLA DEVOTO,1
201402,ACERAS,SOLICITUD,VILLA REAL,2
201402,ACERAS,SOLICITUD,VILLA URQUIZA,2
201402,ACTOS DE CORRUPCION,DENUNCIA,BALVANERA,1
201402,ACTOS DE CORRUPCION,DENUNCIA,SAN TELMO,1
201402,ALBERGUE TRANSITORIO,DENUNCIA,FLORES,2
201402,ALBERGUE TRANSITORIO,DENUNCIA,SAN NICOLAS,1
201402,ALUMBRADO,RECLAMO,AGRONOMIA,78
201402,ALUMBRADO,RECLAMO,ALMAGRO,189
201402,ALUMBRADO,RECLAMO,BALVANERA,149
201402,ALUMBRADO,RECLAMO,BARRACAS,170
201402,ALUMBRADO,RECLAMO,BELGRANO,74
201402,ALUMBRADO,RECLAMO,BOCA,87
201402,ALUMBRADO,RECLAMO,BOEDO,102
201402,ALUMBRADO,RECLAMO,CABALLITO,258
201402,ALUMBRADO,RECLAMO,CHACARITA,58
201402,ALUMBRADO,RECLAMO,COGHLAN,36
201402,ALUMBRADO,RECLAMO,COLEGIALES,40
201402,ALUMBRADO,RECLAMO,CONSTITUCION,70
201402,ALUMBRADO,RECLAMO,ERRORNOHAYRESULTA,1
201402,ALUMBRADO,RECLAMO,FLORES,243
201402,ALUMBRADO,RECLAMO,FLORESTA,94
201402,ALUMBRADO,RECLAMO,LINIERS,147
201402,ALUMBRADO,RECLAMO,MATADEROS,175
201402,ALUMBRADO,RECLAMO,MONSERRAT,36
201402,ALUMBRADO,RECLAMO,MONTE CASTRO,122
