PERIODO,RUBRO,TIPO_PRESTACION,BARRIO,total,COMUNA
201409,ACTOS DE CORRUPCION,DENUNCIA,MATADEROS,1,9
201409,ACTOS DE CORRUPCION,DENUNCIA,PALERMO,1,14
201409,ALBERGUE TRANSITORIO,DENUNCIA,LINIERS,2,9
201409,ALUMBRADO,RECLAMO,AGRONOMIA,8,15
201409,ALUMBRADO,RECLAMO,ALMAGRO,61,5
201409,ALUMBRADO,RECLAMO,BALVANERA,56,3
201409,ALUMBRADO,RECLAMO,BARRACAS,82,4
201409,ALUMBRADO,RECLAMO,BELGRANO,30,13
201409,ALUMBRADO,RECLAMO,BOCA,29,4
201409,ALUMBRADO,RECLAMO,BOEDO,34,5
201409,ALUMBRADO,RECLAMO,CABALLITO,100,6
201409,ALUMBRADO,RECLAMO,CHACARITA,11,15
201409,ALUMBRADO,RECLAMO,COGHLAN,27,12
201409,ALUMBRADO,RECLAMO,COLEGIALES,11,13
201409,ALUMBRADO,RECLAMO,CONSTITUCION,17,1
201409,ALUMBRADO,RECLAMO,FLORES,102,7
201409,ALUMBRADO,RECLAMO,FLORESTA,44,10
201409,ALUMBRADO,RECLAMO,LINIERS,52,9
201409,ALUMBRADO,RECLAMO,MATADEROS,44,9
201409,ALUMBRADO,RECLAMO,MONSERRAT,17,1
201409,ALUMBRADO,RECLAMO,MONTE CASTRO,33,10
201409,ALUMBRADO,RECLAMO,NUEVA POMPEYA,90,4
201409,ALUMBRADO,RECLAMO,NUÑEZ,12,13
201409,ALUMBRADO,RECLAMO,PALERMO,65,14
201409,ALUMBRADO,RECLAMO,PARQUE AVELLANEDA,44,9
201409,ALUMBRADO,RECLAMO,PARQUE CHACABUCO,51,7
201409,ALUMBRADO,RECLAMO,PARQUE CHAS,15,15
201409,ALUMBRADO,RECLAMO,PARQUE PATRICIOS,32,4
201409,ALUMBRADO,RECLAMO,PATERNAL,20,15
201409,ALUMBRADO,RECLAMO,PUERTO MADERO,1,1
201409,ALUMBRADO,RECLAMO,RECOLETA,26,2
201409,ALUMBRADO,RECLAMO,RETIRO,9,1
201409,ALUMBRADO,RECLAMO,SAAVEDRA,48,12
201409,ALUMBRADO,RECLAMO,SAN CRISTOBAL,31,3
201409,ALUMBRADO,RECLAMO,SAN NICOLAS,13,1
201409,ALUMBRADO,RECLAMO,SAN TELMO,18,1
201409,ALUMBRADO,RECLAMO,VELEZ SARSFIELD,54,10
201409,ALUMBRADO,RECLAMO,VERSALLES,11,10
201409,ALUMBRADO,RECLAMO,VILLA CRESPO,37,15
201409,ALUMBRADO,RECLAMO,VILLA DEL PARQUE,52,11
201409,ALUMBRADO,RECLAMO,VILLA DEVOTO,87,11
201409,ALUMBRADO,RECLAMO,VILLA GRAL. MITRE,24,11
201409,ALUMBRADO,RECLAMO,VILLA LUGANO,51,8
201409,ALUMBRADO,RECLAMO,VILLA LURO,23,10
201409,ALUMBRADO,RECLAMO,VILLA ORTUZAR,25,15
201409,ALUMBRADO,RECLAMO,VILLA PUEYRREDON,23,12
201409,ALUMBRADO,RECLAMO,VILLA REAL,6,10
201409,ALUMBRADO,RECLAMO,VILLA RIACHUELO,11,8
201409,ALUMBRADO,RECLAMO,VILLA SANTA RITA,50,11
201409,ALUMBRADO,RECLAMO,VILLA SOLDATI,30,8
201409,ALUMBRADO,RECLAMO,VILLA URQUIZA,64,12
201409,ALUMBRADO,SOLICITUD,AGRONOMIA,1,15
201409,ALUMBRADO,SOLICITUD,ALMAGRO,5,5
201409,ALUMBRADO,SOLICITUD,BALVANERA,6,3
201409,ALUMBRADO,SOLICITUD,BARRACAS,2,4
201409,ALUMBRADO,SOLICITUD,BELGRANO,3,13
201409,ALUMBRADO,SOLICITUD,BOCA,1,4
201409,ALUMBRADO,SOLICITUD,CABALLITO,6,6
201409,ALUMBRADO,SOLICITUD,COGHLAN,1,12
201409,ALUMBRADO,SOLICITUD,FLORES,4,7
201409,ALUMBRADO,SOLICITUD,FLORESTA,1,10
201409,ALUMBRADO,SOLICITUD,MATADEROS,3,9
201409,ALUMBRADO,SOLICITUD,MONSERRAT,1,1
201409,ALUMBRADO,SOLICITUD,MONTE CASTRO,2,10
201409,ALUMBRADO,SOLICITUD,NUEVA POMPEYA,3,4
201409,ALUMBRADO,SOLICITUD,NUÑEZ,1,13
201409,ALUMBRADO,SOLICITUD,PALERMO,2,14
201409,ALUMBRADO,SOLICITUD,PARQUE AVELLANEDA,2,9
201409,ALUMBRADO,SOLICITUD,PARQUE CHACABUCO,5,7
201409,ALUMBRADO,SOLICITUD,PARQUE CHAS,2,15
201409,ALUMBRADO,SOLICITUD,PUERTO MADERO,1,1
201409,ALUMBRADO,SOLICITUD,SAAVEDRA,1,12
201409,ALUMBRADO,SOLICITUD,SAN CRISTOBAL,1,3
201409,ALUMBRADO,SOLICITUD,SAN NICOLAS,1,1
201409,ALUMBRADO,SOLICITUD,SAN TELMO,3,1
201409,ALUMBRADO,SOLICITUD,VELEZ SARSFIELD,1,10
201409,ALUMBRADO,SOLICITUD,VERSALLES,1,10
201409,ALUMBRADO,SOLICITUD,VILLA CRESPO,2,15
201409,ALUMBRADO,SOLICITUD,VILLA DEL PARQUE,7,11
201409,ALUMBRADO,SOLICITUD,VILLA DEVOTO,12,11
201409,ALUMBRADO,SOLICITUD,VILLA GRAL. MITRE,2,11
201409,ALUMBRADO,SOLICITUD,VILLA LUGANO,3,8
201409,ALUMBRADO,SOLICITUD,VILLA LURO,1,10
201409,ALUMBRADO,SOLICITUD,VILLA ORTUZAR,1,15
201409,ALUMBRADO,SOLICITUD,VILLA PUEYRREDON,1,12
201409,ALUMBRADO,SOLICITUD,VILLA REAL,3,10
201409,ALUMBRADO,SOLICITUD,VILLA RIACHUELO,2,8
201409,ALUMBRADO,SOLICITUD,VILLA SANTA RITA,2,11
201409,ALUMBRADO,SOLICITUD,VILLA URQUIZA,4,12
201409,ARBOLADO,RECLAMO,AGRONOMIA,10,15
201409,ARBOLADO,RECLAMO,ALMAGRO,39,5
201409,ARBOLADO,RECLAMO,BALVANERA,19,3
201409,ARBOLADO,RECLAMO,BARRACAS,20,4
201409,ARBOLADO,RECLAMO,BELGRANO,31,13
201409,ARBOLADO,RECLAMO,BOCA,10,4
201409,ARBOLADO,RECLAMO,BOEDO,41,5
201409,ARBOLADO,RECLAMO,CABALLITO,77,6
201409,ARBOLADO,RECLAMO,CHACARITA,25,15
201409,ARBOLADO,RECLAMO,COGHLAN,11,12
201409,ARBOLADO,RECLAMO,COLEGIALES,23,13
201409,ARBOLADO,RECLAMO,CONSTITUCION,11,1
201409,ARBOLADO,RECLAMO,FLORES,76,7
201409,ARBOLADO,RECLAMO,FLORESTA,17,10
201409,ARBOLADO,RECLAMO,LINIERS,37,9
201409,ARBOLADO,RECLAMO,MATADEROS,36,9
201409,ARBOLADO,RECLAMO,MONSERRAT,2,1
201409,ARBOLADO,RECLAMO,MONTE CASTRO,33,10
201409,ARBOLADO,RECLAMO,NUEVA POMPEYA,49,4
201409,ARBOLADO,RECLAMO,NUÑEZ,26,13
201409,ARBOLADO,RECLAMO,PALERMO,92,14
201409,ARBOLADO,RECLAMO,PARQUE AVELLANEDA,51,9
201409,ARBOLADO,RECLAMO,PARQUE CHACABUCO,52,7
201409,ARBOLADO,RECLAMO,PARQUE CHAS,29,15
201409,ARBOLADO,RECLAMO,PARQUE PATRICIOS,20,4
201409,ARBOLADO,RECLAMO,PATERNAL,22,15
201409,ARBOLADO,RECLAMO,RECOLETA,27,2
201409,ARBOLADO,RECLAMO,RETIRO,2,1
201409,ARBOLADO,RECLAMO,SAAVEDRA,28,12
201409,ARBOLADO,RECLAMO,SAN CRISTOBAL,9,3
201409,ARBOLADO,RECLAMO,SAN NICOLAS,3,1
201409,ARBOLADO,RECLAMO,SAN TELMO,5,1
201409,ARBOLADO,RECLAMO,VELEZ SARSFIELD,29,10
201409,ARBOLADO,RECLAMO,VERSALLES,11,10
201409,ARBOLADO,RECLAMO,VILLA CRESPO,42,15
201409,ARBOLADO,RECLAMO,VILLA DEL PARQUE,52,11
201409,ARBOLADO,RECLAMO,VILLA DEVOTO,77,11
201409,ARBOLADO,RECLAMO,VILLA GRAL. MITRE,30,11
201409,ARBOLADO,RECLAMO,VILLA LUGANO,28,8
201409,ARBOLADO,RECLAMO,VILLA LURO,22,10
201409,ARBOLADO,RECLAMO,VILLA ORTUZAR,28,15
201409,ARBOLADO,RECLAMO,VILLA PUEYRREDON,22,12
201409,ARBOLADO,RECLAMO,VILLA REAL,26,10
201409,ARBOLADO,RECLAMO,VILLA RIACHUELO,3,8
201409,ARBOLADO,RECLAMO,VILLA SANTA RITA,44,11
201409,ARBOLADO,RECLAMO,VILLA SOLDATI,12,8
201409,ARBOLADO,RECLAMO,VILLA URQUIZA,51,12
201409,ARBOLADO,SOLICITUD,ALMAGRO,13,5
201409,ARBOLADO,SOLICITUD,BALVANERA,12,3
201409,ARBOLADO,SOLICITUD,BARRACAS,16,4
201409,ARBOLADO,SOLICITUD,BELGRANO,5,13
201409,ARBOLADO,SOLICITUD,BOCA,9,4
201409,ARBOLADO,SOLICITUD,BOEDO,44,5
201409,ARBOLADO,SOLICITUD,CABALLITO,51,6
201409,ARBOLADO,SOLICITUD,CHACARITA,3,15
201409,ARBOLADO,SOLICITUD,COGHLAN,3,12
201409,ARBOLADO,SOLICITUD,COLEGIALES,11,13
201409,ARBOLADO,SOLICITUD,CONSTITUCION,16,1
201409,ARBOLADO,SOLICITUD,FLORES,33,7
201409,ARBOLADO,SOLICITUD,FLORESTA,13,10
201409,ARBOLADO,SOLICITUD,LINIERS,19,9
201409,ARBOLADO,SOLICITUD,MATADEROS,23,9
201409,ARBOLADO,SOLICITUD,MONSERRAT,4,1
201409,ARBOLADO,SOLICITUD,MONTE CASTRO,25,10
201409,ARBOLADO,SOLICITUD,NUEVA POMPEYA,14,4
201409,ARBOLADO,SOLICITUD,NUÑEZ,6,13
201409,ARBOLADO,SOLICITUD,PALERMO,10,14
201409,ARBOLADO,SOLICITUD,PARQUE AVELLANEDA,39,9
201409,ARBOLADO,SOLICITUD,PARQUE CHACABUCO,25,7
201409,ARBOLADO,SOLICITUD,PARQUE CHAS,2,15
201409,ARBOLADO,SOLICITUD,PARQUE PATRICIOS,7,4
201409,ARBOLADO,SOLICITUD,PATERNAL,9,15
201409,ARBOLADO,SOLICITUD,RECOLETA,5,2
201409,ARBOLADO,SOLICITUD,RETIRO,2,1
201409,ARBOLADO,SOLICITUD,SAAVEDRA,8,12
201409,ARBOLADO,SOLICITUD,SAN CRISTOBAL,4,3
201409,ARBOLADO,SOLICITUD,SAN NICOLAS,3,1
201409,ARBOLADO,SOLICITUD,SAN TELMO,8,1
201409,ARBOLADO,SOLICITUD,VELEZ SARSFIELD,22,10
201409,ARBOLADO,SOLICITUD,VERSALLES,14,10
201409,ARBOLADO,SOLICITUD,VILLA CRESPO,7,15
201409,ARBOLADO,SOLICITUD,VILLA DEL PARQUE,34,11
201409,ARBOLADO,SOLICITUD,VILLA DEVOTO,47,11
201409,ARBOLADO,SOLICITUD,VILLA GRAL. MITRE,45,11
201409,ARBOLADO,SOLICITUD,VILLA LUGANO,16,8
201409,ARBOLADO,SOLICITUD,VILLA LURO,19,10
201409,ARBOLADO,SOLICITUD,VILLA ORTUZAR,11,15
201409,ARBOLADO,SOLICITUD,VILLA PUEYRREDON,12,12
201409,ARBOLADO,SOLICITUD,VILLA REAL,20,10
201409,ARBOLADO,SOLICITUD,VILLA SANTA RITA,32,11
201409,ARBOLADO,SOLICITUD,VILLA SOLDATI,12,8
201409,ARBOLADO,SOLICITUD,VILLA URQUIZA,18,12
201409,ATENCION AL PUBLICO,QUEJA,ALMAGRO,2,5
201409,ATENCION AL PUBLICO,QUEJA,BALVANERA,3,3
201409,ATENCION AL PUBLICO,QUEJA,BELGRANO,5,13
201409,ATENCION AL PUBLICO,QUEJA,CHACARITA,1,15
201409,ATENCION AL PUBLICO,QUEJA,CONSTITUCION,7,1
201409,ATENCION AL PUBLICO,QUEJA,FLORES,4,7
201409,ATENCION AL PUBLICO,QUEJA,MONSERRAT,12,1
201409,ATENCION AL PUBLICO,QUEJA,NUÑEZ,1,13
201409,ATENCION AL PUBLICO,QUEJA,PALERMO,4,14
201409,ATENCION AL PUBLICO,QUEJA,PARQUE PATRICIOS,2,4
201409,ATENCION AL PUBLICO,QUEJA,RECOLETA,2,2
201409,ATENCION AL PUBLICO,QUEJA,RETIRO,3,1
201409,ATENCION AL PUBLICO,QUEJA,SAN CRISTOBAL,2,3
201409,ATENCION AL PUBLICO,QUEJA,SAN NICOLAS,4,1
201409,ATENCION AL PUBLICO,QUEJA,VILLA CRESPO,3,15
201409,ATENCION AL PUBLICO,QUEJA,VILLA URQUIZA,1,12
201409,ATENCION AL PUBLICO,RECLAMO,ALMAGRO,1,5
201409,ATENCION AL PUBLICO,RECLAMO,BALVANERA,7,3
201409,ATENCION AL PUBLICO,RECLAMO,BELGRANO,8,13
201409,ATENCION AL PUBLICO,RECLAMO,CABALLITO,3,6
201409,ATENCION AL PUBLICO,RECLAMO,CHACARITA,2,15
201409,ATENCION AL PUBLICO,RECLAMO,CONSTITUCION,4,1
201409,ATENCION AL PUBLICO,RECLAMO,FLORES,11,7
201409,ATENCION AL PUBLICO,RECLAMO,MONSERRAT,9,1
201409,ATENCION AL PUBLICO,RECLAMO,PALERMO,3,14
201409,ATENCION AL PUBLICO,RECLAMO,PARQUE PATRICIOS,2,4
201409,ATENCION AL PUBLICO,RECLAMO,RECOLETA,1,2
201409,ATENCION AL PUBLICO,RECLAMO,SAN CRISTOBAL,1,3
201409,ATENCION AL PUBLICO,RECLAMO,SAN NICOLAS,5,1
201409,ATENCION AL PUBLICO,RECLAMO,VILLA URQUIZA,2,12
201409,ATENCION SOCIAL,DENUNCIA,AGRONOMIA,8,15
201409,ATENCION SOCIAL,DENUNCIA,ALMAGRO,27,5
201409,ATENCION SOCIAL,DENUNCIA,BALVANERA,53,3
201409,ATENCION SOCIAL,DENUNCIA,BARRACAS,24,4
201409,ATENCION SOCIAL,DENUNCIA,BELGRANO,25,13
201409,ATENCION SOCIAL,DENUNCIA,BOCA,8,4
201409,ATENCION SOCIAL,DENUNCIA,BOEDO,6,5
201409,ATENCION SOCIAL,DENUNCIA,CABALLITO,37,6
201409,ATENCION SOCIAL,DENUNCIA,CHACARITA,15,15
201409,ATENCION SOCIAL,DENUNCIA,COGHLAN,8,12
201409,ATENCION SOCIAL,DENUNCIA,COLEGIALES,9,13
201409,ATENCION SOCIAL,DENUNCIA,CONSTITUCION,51,1
201409,ATENCION SOCIAL,DENUNCIA,FLORES,31,7
201409,ATENCION SOCIAL,DENUNCIA,FLORESTA,1,10
201409,ATENCION SOCIAL,DENUNCIA,LINIERS,10,9
201409,ATENCION SOCIAL,DENUNCIA,MATADEROS,3,9
201409,ATENCION SOCIAL,DENUNCIA,MONSERRAT,31,1
201409,ATENCION SOCIAL,DENUNCIA,MONTE CASTRO,1,10
201409,ATENCION SOCIAL,DENUNCIA,NUEVA POMPEYA,7,4
201409,ATENCION SOCIAL,DENUNCIA,NUÑEZ,6,13
201409,ATENCION SOCIAL,DENUNCIA,PALERMO,56,14
201409,ATENCION SOCIAL,DENUNCIA,PARQUE AVELLANEDA,5,9
201409,ATENCION SOCIAL,DENUNCIA,PARQUE CHACABUCO,12,7
201409,ATENCION SOCIAL,DENUNCIA,PARQUE CHAS,1,15
201409,ATENCION SOCIAL,DENUNCIA,PARQUE PATRICIOS,18,4
201409,ATENCION SOCIAL,DENUNCIA,RECOLETA,77,2
201409,ATENCION SOCIAL,DENUNCIA,RETIRO,37,1
201409,ATENCION SOCIAL,DENUNCIA,SAAVEDRA,2,12
201409,ATENCION SOCIAL,DENUNCIA,SAN CRISTOBAL,19,3
201409,ATENCION SOCIAL,DENUNCIA,SAN NICOLAS,39,1
201409,ATENCION SOCIAL,DENUNCIA,SAN TELMO,20,1
201409,ATENCION SOCIAL,DENUNCIA,VELEZ SARSFIELD,3,10
201409,ATENCION SOCIAL,DENUNCIA,VILLA CRESPO,17,15
201409,ATENCION SOCIAL,DENUNCIA,VILLA DEL PARQUE,6,11
201409,ATENCION SOCIAL,DENUNCIA,VILLA DEVOTO,8,11
201409,ATENCION SOCIAL,DENUNCIA,VILLA GRAL. MITRE,3,11
201409,ATENCION SOCIAL,DENUNCIA,VILLA LUGANO,2,8
201409,ATENCION SOCIAL,DENUNCIA,VILLA LURO,1,10
201409,ATENCION SOCIAL,DENUNCIA,VILLA ORTUZAR,1,15
201409,ATENCION SOCIAL,DENUNCIA,VILLA PUEYRREDON,2,12
201409,ATENCION SOCIAL,DENUNCIA,VILLA REAL,1,10
201409,ATENCION SOCIAL,DENUNCIA,VILLA RIACHUELO,1,8
201409,ATENCION SOCIAL,DENUNCIA,VILLA SANTA RITA,3,11
201409,ATENCION SOCIAL,DENUNCIA,VILLA URQUIZA,11,12
201409,AUTORSERVICIO,DENUNCIA,SAN NICOLAS,1,1
201409,AUTORSERVICIO,DENUNCIA,VILLA CRESPO,1,15
201409,BIBLIOTECA,DENUNCIA,VILLA CRESPO,1,15
201409,BIBLIOTECA,DENUNCIA,VILLA SANTA RITA,1,11
201409,CAFE / BAR,DENUNCIA,BALVANERA,1,3
201409,CAFE / BAR,DENUNCIA,BELGRANO,1,13
201409,CAFE / BAR,DENUNCIA,FLORESTA,1,10
201409,CAFE / BAR,DENUNCIA,MONSERRAT,4,1
201409,CAFE / BAR,DENUNCIA,NUÑEZ,1,13
201409,CAFE / BAR,DENUNCIA,PALERMO,3,14
201409,CAFE / BAR,DENUNCIA,RECOLETA,1,2
201409,CAFE / BAR,DENUNCIA,SAN NICOLAS,1,1
201409,CAFE / BAR,DENUNCIA,SAN TELMO,1,1
201409,CALESITA,DENUNCIA,BALVANERA,1,3
201409,CALESITA,DENUNCIA,FLORES,2,7
201409,CALESITA,DENUNCIA,MATADEROS,1,9
201409,CALESITA,DENUNCIA,PALERMO,1,14
201409,CALESITA,DENUNCIA,PARQUE PATRICIOS,1,4
201409,CALESITA,DENUNCIA,SAN TELMO,1,1
201409,CALESITA,DENUNCIA,VILLA DEL PARQUE,2,11
201409,CALESITA,DENUNCIA,VILLA DEVOTO,2,11
201409,CARNICERIA / PESCADERIA / P,DENUNCIA,BALVANERA,1,3
201409,CARNICERIA / PESCADERIA / P,DENUNCIA,BELGRANO,1,13
201409,CARNICERIA / PESCADERIA / P,DENUNCIA,BOEDO,1,5
201409,CARNICERIA / PESCADERIA / P,DENUNCIA,COLEGIALES,1,13
201409,CARNICERIA / PESCADERIA / P,DENUNCIA,CONSTITUCION,1,1
201409,CARNICERIA / PESCADERIA / P,DENUNCIA,MONSERRAT,1,1
201409,CARNICERIA / PESCADERIA / P,DENUNCIA,PARQUE PATRICIOS,1,4
201409,CARNICERIA / PESCADERIA / P,DENUNCIA,SAAVEDRA,1,12
201409,CARNICERIA / PESCADERIA / P,DENUNCIA,SAN NICOLAS,1,1
201409,CARTELERIA DE ORIENTACION,RECLAMO,ALMAGRO,1,5
201409,CARTELERIA DE ORIENTACION,RECLAMO,BALVANERA,1,3
201409,CASA DE COMIDAS,DENUNCIA,AGRONOMIA,1,15
201409,CASA DE COMIDAS,DENUNCIA,ALMAGRO,5,5
201409,CASA DE COMIDAS,DENUNCIA,BALVANERA,3,3
201409,CASA DE COMIDAS,DENUNCIA,BELGRANO,2,13
201409,CASA DE COMIDAS,DENUNCIA,BOCA,3,4
201409,CASA DE COMIDAS,DENUNCIA,BOEDO,1,5
201409,CASA DE COMIDAS,DENUNCIA,CABALLITO,1,6
201409,CASA DE COMIDAS,DENUNCIA,COLEGIALES,2,13
201409,CASA DE COMIDAS,DENUNCIA,FLORES,2,7
201409,CASA DE COMIDAS,DENUNCIA,FLORESTA,1,10
201409,CASA DE COMIDAS,DENUNCIA,LINIERS,1,9
201409,CASA DE COMIDAS,DENUNCIA,MONSERRAT,3,1
201409,CASA DE COMIDAS,DENUNCIA,NUEVA POMPEYA,1,4
201409,CASA DE COMIDAS,DENUNCIA,PALERMO,2,14
201409,CASA DE COMIDAS,DENUNCIA,PARQUE AVELLANEDA,1,9
201409,CASA DE COMIDAS,DENUNCIA,PARQUE CHACABUCO,1,7
201409,CASA DE COMIDAS,DENUNCIA,RECOLETA,3,2
201409,CASA DE COMIDAS,DENUNCIA,SAAVEDRA,1,12
201409,CASA DE COMIDAS,DENUNCIA,SAN CRISTOBAL,2,3
201409,CASA DE COMIDAS,DENUNCIA,SAN NICOLAS,3,1
201409,CASA DE COMIDAS,DENUNCIA,VILLA CRESPO,1,15
201409,CASA DE COMIDAS,DENUNCIA,VILLA DEVOTO,1,11
201409,CASA DE COMIDAS,DENUNCIA,VILLA GRAL. MITRE,1,11
201409,CASA DE COMIDAS,DENUNCIA,VILLA LUGANO,1,8
201409,CASA DE COMIDAS,DENUNCIA,VILLA URQUIZA,2,12
201409,CEMENTERIOS,RECLAMO,CHACARITA,4,15
201409,CEMENTERIOS,RECLAMO,FLORES,1,7
201409,CENTRO DE EXPOSICIONES / MU,DENUNCIA,BALVANERA,1,3
201409,CENTRO DE EXPOSICIONES / MU,DENUNCIA,VILLA LURO,1,10
201409,CENTRO DE REPOSO / CONVALEC,DENUNCIA,BALVANERA,1,3
201409,CENTRO DE REPOSO / CONVALEC,DENUNCIA,RECOLETA,1,2
201409,CIRCO / HIPODROMO / KARTODR,DENUNCIA,VILLA LURO,1,10
201409,CLUBES Y POLIDEPORTIVOS,DENUNCIA,BALVANERA,1,3
201409,CLUBES Y POLIDEPORTIVOS,DENUNCIA,CHACARITA,1,15
201409,CLUBES Y POLIDEPORTIVOS,DENUNCIA,VERSALLES,3,10
201409,COBERTURA PORTEÑA,RECLAMO,PARQUE CHACABUCO,1,7
201409,COLECTIVO,RECLAMO,AGRONOMIA,1,15
201409,COLECTIVO,RECLAMO,ALMAGRO,3,5
201409,COLECTIVO,RECLAMO,BALVANERA,5,3
201409,COLECTIVO,RECLAMO,BARRACAS,1,4
201409,COLECTIVO,RECLAMO,BOCA,1,4
201409,COLECTIVO,RECLAMO,BOEDO,3,5
201409,COLECTIVO,RECLAMO,CABALLITO,3,6
201409,COLECTIVO,RECLAMO,CHACARITA,1,15
201409,COLECTIVO,RECLAMO,COGHLAN,1,12
201409,COLECTIVO,RECLAMO,COLEGIALES,2,13
201409,COLECTIVO,RECLAMO,LINIERS,2,9
201409,COLECTIVO,RECLAMO,MONTE CASTRO,2,10
201409,COLECTIVO,RECLAMO,NUEVA POMPEYA,1,4
201409,COLECTIVO,RECLAMO,PALERMO,1,14
201409,COLECTIVO,RECLAMO,PARQUE AVELLANEDA,1,9
201409,COLECTIVO,RECLAMO,PARQUE CHACABUCO,1,7
201409,COLECTIVO,RECLAMO,PARQUE PATRICIOS,1,4
201409,COLECTIVO,RECLAMO,RECOLETA,2,2
201409,COLECTIVO,RECLAMO,SAN CRISTOBAL,1,3
201409,COLECTIVO,RECLAMO,SAN TELMO,1,1
201409,COLECTIVO,RECLAMO,VELEZ SARSFIELD,1,10
201409,COLECTIVO,RECLAMO,VILLA DEVOTO,1,11
201409,COLECTIVO,RECLAMO,VILLA LUGANO,3,8
201409,COLECTIVO,RECLAMO,VILLA LURO,1,10
201409,COLECTIVO,RECLAMO,VILLA ORTUZAR,1,15
201409,COLECTIVO,RECLAMO,VILLA RIACHUELO,2,8
201409,COLECTIVO,RECLAMO,VILLA URQUIZA,1,12
201409,COLECTIVO,SOLICITUD,AGRONOMIA,2,15
201409,COLECTIVO,SOLICITUD,BARRACAS,2,4
201409,COLECTIVO,SOLICITUD,BELGRANO,3,13
201409,COLECTIVO,SOLICITUD,BOCA,1,4
201409,COLECTIVO,SOLICITUD,CABALLITO,2,6
201409,COLECTIVO,SOLICITUD,CHACARITA,1,15
201409,COLECTIVO,SOLICITUD,FLORES,1,7
201409,COLECTIVO,SOLICITUD,LINIERS,2,9
201409,COLECTIVO,SOLICITUD,MATADEROS,1,9
201409,COLECTIVO,SOLICITUD,NUEVA POMPEYA,2,4
201409,COLECTIVO,SOLICITUD,NUÑEZ,1,13
201409,COLECTIVO,SOLICITUD,PARQUE AVELLANEDA,1,9
201409,COLECTIVO,SOLICITUD,PARQUE CHACABUCO,2,7
201409,COLECTIVO,SOLICITUD,PARQUE PATRICIOS,2,4
201409,COLECTIVO,SOLICITUD,PATERNAL,2,15
201409,COLECTIVO,SOLICITUD,RECOLETA,1,2
201409,COLECTIVO,SOLICITUD,RETIRO,1,1
201409,COLECTIVO,SOLICITUD,SAAVEDRA,1,12
201409,COLECTIVO,SOLICITUD,SAN CRISTOBAL,4,3
201409,COLECTIVO,SOLICITUD,SAN NICOLAS,1,1
201409,COLECTIVO,SOLICITUD,VELEZ SARSFIELD,1,10
201409,COLECTIVO,SOLICITUD,VERSALLES,1,10
201409,COLECTIVO,SOLICITUD,VILLA LUGANO,5,8
201409,COLECTIVO,SOLICITUD,VILLA LURO,1,10
201409,COLECTIVO,SOLICITUD,VILLA SANTA RITA,1,11
201409,COLECTIVO,SOLICITUD,VILLA URQUIZA,5,12
201409,COMPUTACION / TELEFONIA / E,DENUNCIA,BOEDO,1,5
201409,COMPUTACION / TELEFONIA / E,DENUNCIA,PALERMO,1,14
201409,CONCESIONARIO DE AUTOS / VE,DENUNCIA,CABALLITO,1,6
201409,CONSULTORIO / CENTRO MEDICO,DENUNCIA,ALMAGRO,1,5
201409,CONSULTORIO / CENTRO MEDICO,DENUNCIA,CHACARITA,1,15
201409,CONSULTORIO / CENTRO MEDICO,DENUNCIA,COLEGIALES,1,13
201409,CONSULTORIO / CENTRO MEDICO,DENUNCIA,RECOLETA,1,2
201409,DELIVERY DE BEBIDAS ALCHOLI,DENUNCIA,MONSERRAT,1,1
201409,DENUNCIAS SOBRE INCONDUCTAS,RECLAMO,NUEVA POMPEYA,1,4
201409,DEPOSITO,DENUNCIA,BALVANERA,3,3
201409,DEPOSITO,DENUNCIA,BARRACAS,1,4
201409,DEPOSITO,DENUNCIA,BELGRANO,1,13
201409,DEPOSITO,DENUNCIA,FLORESTA,1,10
201409,DEPOSITO,DENUNCIA,LINIERS,1,9
201409,DEPOSITO,DENUNCIA,MATADEROS,1,9
201409,DEPOSITO,DENUNCIA,MONTE CASTRO,1,10
201409,DEPOSITO,DENUNCIA,NUEVA POMPEYA,2,4
201409,DEPOSITO,DENUNCIA,PALERMO,1,14
201409,DEPOSITO,DENUNCIA,VILLA CRESPO,2,15
201409,DEPOSITO DE ALIMENTOS / BEB,DENUNCIA,PATERNAL,1,15
201409,DEPOSITO DE ALIMENTOS / BEB,DENUNCIA,RECOLETA,1,2
201409,DEPOSITO DE GASES COMPRIMID,DENUNCIA,SAN CRISTOBAL,1,3
201409,DEPOSITO DE PAPEL / CARTON,DENUNCIA,BALVANERA,1,3
201409,DEPOSITO DE PRODUCTOS QUIMI,DENUNCIA,NUEVA POMPEYA,1,4
201409,DEPOSITO DE VIDRIO / CRISTA,DENUNCIA,CONSTITUCION,1,1
201409,DESARROLLO URBANO,RECLAMO,ALMAGRO,1,5
201409,DESARROLLO URBANO,RECLAMO,BALVANERA,1,3
201409,DESARROLLO URBANO,RECLAMO,CHACARITA,1,15
201409,DESARROLLO URBANO,RECLAMO,FLORES,1,7
201409,DESARROLLO URBANO,RECLAMO,NUÑEZ,1,13
201409,DESARROLLO URBANO,RECLAMO,RECOLETA,1,2
201409,DESARROLLO URBANO,RECLAMO,VILLA DEVOTO,1,11
201409,DISCOTECA,DENUNCIA,MONSERRAT,2,1
201409,DISCOTECA,DENUNCIA,PALERMO,4,14
201409,EMERGENCIAS,RECLAMO,CABALLITO,1,6
201409,EMERGENCIAS,RECLAMO,FLORES,2,7
